ID	age	sex	n_babies	site	year	pop_size	weight
747	0	m	2	3	2003	130	-0.2873606400169407
748	2	m	2	2	2003	130	-8.560674014342958
756	0	m	2	1	2003	130	-6.878906729754775
761	0	m	2	3	2003	130	-6.246936229900529
768	0	m	2	1	2003	130	-4.951991556924112
775	2	m	1	2	2003	130	-2.730986738578176
779	0	m	2	2	2003	130	-7.155526382540261
786	0	m	2	3	2003	130	-3.913242939514899
791	10	m	0	1	2003	130	-3.725281550388508
792	10	m	0	3	2003	130	-7.066821986404533
794	4	m	2	3	2003	130	-3.2165293174582725
802	3	f	0	2	2003	130	4.1845968897982955
804	11	m	0	2	2003	130	2.9877733378754323
815	4	f	1	2	2003	130	1.6115496015836248
819	10	f	2	1	2003	130	14.668371881671007
823	6	f	2	1	2003	130	7.87916684106256
824	5	f	1	3	2003	130	NA
840	0	f	1	3	2003	130	1.4101537688812023
842	8	m	1	2	2003	130	-1.863630139342218
846	15	f	1	2	2003	130	17.119337844022294
855	2	m	0	1	2003	130	-1.0510525153870378
867	4	m	1	1	2003	130	-2.424896982341233
868	0	m	1	2	2003	130	-5.88374015765586
871	5	m	1	2	2003	130	0.03518161709130396
876	5	m	2	3	2003	130	NA
881	10	m	2	1	2003	130	3.045920451105455
885	8	f	0	2	2003	130	5.3941729572173545
893	7	m	1	2	2003	130	NA
895	11	f	0	3	2003	130	10.106435278834077
897	3	f	0	2	2003	130	7.2996433632704365
900	9	f	2	1	2003	130	9.295599281801028
901	9	m	1	2	2003	130	-1.0239808080211528
906	13	f	2	3	2003	130	6.256810714730228
1	1	m	1	1	2004	155	NA
11	2	m	2	3	2004	155	-4.7695998449044135
12	0	f	1	2	2004	155	NA
18	9	f	1	3	2004	155	5.160926999520042
21	3	f	0	1	2004	155	NA
22	7	f	1	1	2004	155	7.204342126794327
30	3	f	2	1	2004	155	6.385882991358082
44	5	m	1	3	2004	155	-1.6502802791058877
45	16	m	2	1	2004	155	-0.5700648209307683
47	2	m	0	3	2004	155	-3.5710600334490885
52	8	m	0	3	2004	155	-4.489572305428304
58	10	m	1	1	2004	155	-7.857912638089643
63	1	f	1	1	2004	155	1.9696717106784145
65	9	m	2	2	2004	155	-1.5897654424953287
70	3	m	1	1	2004	155	-7.252261169022554
72	0	m	1	1	2004	155	NA
79	7	f	2	2	2004	155	2.2961970114700065
82	1	f	0	2	2004	155	6.804639997256866
85	3	f	2	2	2004	155	4.600605616348522
86	4	f	1	1	2004	155	4.813119598454196
90	5	f	2	2	2004	155	4.424385853928905
91	14	m	0	2	2004	155	8.834048369885938e-4
92	13	m	1	2	2004	155	-5.250252103422604
101	5	f	2	3	2004	155	NA
107	5	m	2	2	2004	155	-2.7404647479773314
128	9	f	2	3	2004	155	10.70406268147248
133	1	m	0	1	2004	155	-7.368141532417187
136	2	f	2	3	2004	155	8.540474785577349
141	10	f	0	1	2004	155	9.949953427606667
154	2	m	2	3	2004	155	-3.7459806762970436
155	6	f	0	3	2004	155	NA
161	3	m	1	3	2004	155	-4.447349623653472
163	11	f	2	1	2004	155	11.471041496047043
165	1	m	2	3	2004	155	NA
171	0	f	2	3	2004	155	0.27665212779872606
177	9	m	0	2	2004	155	-4.811958040671527
178	7	m	0	1	2004	155	-5.92196794634105
179	10	m	2	3	2004	155	-6.620980051118802
183	4	m	2	2	2004	155	-5.2674834072750985
191	6	m	2	2	2004	155	-7.8040601263267035
195	10	m	1	3	2004	155	-0.7262089478508519
202	0	f	2	3	2004	155	2.399763202596979
204	9	f	1	2	2004	155	4.336490379175384
210	5	m	2	2	2004	155	-10.42060473531065
213	7	m	2	3	2004	155	-1.7423478215725978
214	14	f	2	1	2004	155	NA
222	0	f	0	2	2004	155	7.382373184094419
223	10	f	0	1	2004	155	10.291760565686516
234	11	m	0	1	2004	155	-4.3625371336035945
235	0	f	0	1	2004	155	3.0427150465175825
239	8	f	0	2	2004	155	9.82600594266252
245	2	f	2	3	2004	155	NA
247	2	f	1	1	2004	155	8.944494750766498
248	3	m	2	1	2004	155	NA
249	4	f	2	1	2004	155	8.19916823019155
252	3	m	1	3	2004	155	-10.39348371957822
255	10	f	1	2	2004	155	2.808576810859334
259	7	f	1	3	2004	155	9.437883152595399
260	3	f	2	2	2004	155	4.453589328334744
265	9	f	1	3	2004	155	8.174675236942779
266	9	m	2	3	2004	155	-5.602265290664317
269	5	m	0	3	2004	155	-1.178367964624202
272	7	f	2	1	2004	155	7.623651481435626
282	3	m	1	3	2004	155	-7.574400113060716
283	6	f	2	3	2004	155	NA
284	4	f	2	1	2004	155	5.754204599209624
285	1	m	1	3	2004	155	-7.2368706326063945
288	8	m	2	3	2004	155	-5.8573578926951875
289	3	f	0	3	2004	155	4.538342705587572
292	0	m	2	3	2004	155	-5.954546491753754
295	3	f	0	3	2004	155	3.695753139000907
296	6	m	2	2	2004	155	-6.110911145116447
314	0	m	0	2	2004	155	NA
329	5	f	2	2	2004	155	11.580659836454519
331	7	m	0	1	2004	155	0.45958824649313934
339	13	f	0	2	2004	155	NA
340	5	m	2	2	2004	155	-5.3166516939423465
348	2	m	2	3	2004	155	-6.455301042329412
362	9	f	1	3	2004	155	8.061029390645034
363	9	m	0	2	2004	155	-4.267234731227795
366	3	m	2	2	2004	155	-3.961586175121202
370	5	m	2	2	2004	155	NA
372	3	f	0	3	2004	155	5.39382369725304
374	11	f	1	2	2004	155	10.08250116990208
375	11	f	0	1	2004	155	5.2774208143721575
378	0	m	1	1	2004	155	-4.534972498649241
382	0	f	2	3	2004	155	2.712017229532194
383	1	m	1	1	2004	155	-6.344415634990324
386	12	m	0	2	2004	155	1.6355149206312638
390	14	f	2	1	2004	155	10.324292113371268
395	8	f	1	1	2004	155	7.003247316101504
398	11	m	1	1	2004	155	3.4926979862752665
405	5	f	0	1	2004	155	5.72025126387254
407	1	m	2	3	2004	155	-9.60236412898974
412	11	m	1	1	2004	155	-7.218725559283336
419	3	f	2	1	2004	155	8.756943798248775
426	2	f	0	1	2004	155	3.8378612678872184
432	4	f	0	1	2004	155	NA
438	7	m	2	3	2004	155	-3.2649308358924083
449	3	m	0	1	2004	155	-4.962179534458683
454	3	f	1	3	2004	155	4.074498975149544
456	7	m	1	2	2004	155	-4.0145569645031856
459	12	m	1	2	2004	155	5.606914982131932
463	5	m	1	3	2004	155	-5.694115713424275
466	6	f	2	2	2004	155	6.386212775866738
467	9	f	2	3	2004	155	NA
468	3	f	2	2	2004	155	2.7621547654317276
469	12	f	0	3	2004	155	NA
474	5	f	1	2	2004	155	3.231724796722203
475	0	f	0	2	2004	155	0.6074879963396136
481	15	f	1	2	2004	155	8.60950257644594
485	10	f	2	1	2004	155	NA
490	3	m	1	2	2004	155	-4.630694923761285
491	13	m	1	3	2004	155	-0.817126936995446
492	9	m	2	3	2004	155	-2.898750425810387
493	0	m	1	3	2004	155	-4.494929034681382
498	2	f	2	1	2004	155	4.659983119857785
503	2	m	0	2	2004	155	-6.488393242951861
506	9	f	0	2	2004	155	7.094109158048703
508	13	f	0	1	2004	155	9.655656708460857
509	3	f	1	3	2004	155	6.21264144305538
513	12	m	0	3	2004	155	-1.4247823644804354
514	13	m	0	1	2004	155	-1.0726123834764842
516	2	f	0	1	2004	155	0.6391339722506031
518	4	m	0	2	2004	155	-9.892725535851069
533	6	m	0	3	2004	155	-9.276288299736992
540	7	f	0	1	2004	155	3.678726996622117
541	1	m	0	1	2004	155	NA
543	0	m	1	1	2004	155	NA
544	9	f	2	2	2004	155	7.114348511292484
548	0	m	2	1	2004	155	-7.55563953807317
552	6	f	0	2	2004	155	5.871820216667074
553	6	f	0	1	2004	155	9.371190682110969
555	12	f	1	1	2004	155	7.100139206812443
556	7	f	1	3	2004	155	8.994733443089968
558	2	f	0	3	2004	155	3.6005351243816026
560	1	m	1	3	2004	155	-4.76184761806127
561	0	f	1	1	2004	155	2.2308078953336614
563	0	f	0	1	2004	155	7.238916333881432
567	4	f	2	2	2004	155	2.1055145839122895
574	3	m	0	1	2004	155	-9.326570753566644
575	7	m	0	2	2004	155	-0.9672321563897104
583	2	f	0	3	2004	155	NA
586	10	f	0	2	2004	155	4.323186086685454
589	4	m	1	2	2004	155	-3.861396142834716
595	10	m	1	3	2004	155	-8.278359115805383
605	16	m	1	2	2004	155	-0.8142637424805892
607	5	f	0	1	2004	155	7.308785112109312
609	3	f	0	3	2004	155	4.423599999647586
617	9	f	2	3	2004	155	5.765728131915541
619	4	m	1	1	2004	155	-7.321107974563191
623	12	m	2	1	2004	155	-0.8079298474427798
625	0	f	2	2	2004	155	4.28520247112055
626	7	f	1	1	2004	155	NA
633	11	f	2	1	2004	155	2.2959271236552885
635	8	f	1	3	2004	155	13.203955059121522
636	14	f	0	2	2004	155	9.200774221253777
637	0	m	1	2	2004	155	-4.6626120516295755
638	0	f	2	1	2004	155	6.462766383193581
643	2	m	2	2	2004	155	-7.030317972877076
647	4	m	0	2	2004	155	-3.537968632153289
662	5	m	2	2	2004	155	-5.401351678698453
668	12	m	1	2	2004	155	NA
672	0	m	2	3	2004	155	-11.825549593774815
675	7	m	0	1	2004	155	-3.4689637899145587
678	5	m	0	1	2004	155	-8.895776880992713
679	8	m	2	1	2004	155	-5.06974957657403
680	5	f	2	2	2004	155	8.232655117110326
684	6	f	0	3	2004	155	NA
685	2	f	1	3	2004	155	2.69789600423968
697	0	f	0	3	2004	155	2.743343147232781
702	10	m	0	2	2004	155	-3.661719158776921
703	10	m	0	2	2004	155	-0.272113809439788
705	3	m	1	2	2004	155	-7.859717414427259
706	9	m	1	3	2004	155	-4.31453209964613
713	0	m	1	2	2004	155	-3.849216498461856
714	8	f	1	1	2004	155	NA
716	14	f	0	2	2004	155	9.789252488357606
717	10	m	1	1	2004	155	-4.651486004312472
720	2	f	0	1	2004	155	NA
728	0	f	2	1	2004	155	2.606836716143089
729	3	f	1	2	2004	155	11.226161701002528
738	5	m	2	1	2004	155	-6.45965549856225
746	0	f	2	2	2004	155	5.06193113706966
747	1	m	1	3	2004	155	-6.203153105911582
748	3	m	2	2	2004	155	-3.776949941716898
752	0	m	0	2	2004	155	-3.849032064443715
756	1	m	1	1	2004	155	NA
761	1	m	2	3	2004	155	-10.693518614235236
768	1	m	1	1	2004	155	-4.616985105566364
775	3	m	2	2	2004	155	-5.420594487263663
779	1	m	0	2	2004	155	-3.9970295039068935
786	1	m	1	3	2004	155	-4.654066562035901
791	11	m	2	1	2004	155	-3.0614234784453425
792	11	m	0	3	2004	155	-1.3268793093135998
794	5	m	1	3	2004	155	NA
802	4	f	0	2	2004	155	3.2652931832441454
804	12	m	2	2	2004	155	-1.7190621220519557
809	0	f	1	3	2004	155	3.47086465080253
815	5	f	0	2	2004	155	5.533236567318348
823	7	f	2	1	2004	155	5.566447847535567
824	6	f	0	3	2004	155	4.735167751267804
840	1	f	0	3	2004	155	1.7473841535935624
842	9	m	0	2	2004	155	-5.08226929828717
853	0	f	1	3	2004	155	5.860939090515772
855	3	m	1	1	2004	155	-4.498169995161966
867	5	m	1	1	2004	155	0.39904505745824526
868	1	m	2	2	2004	155	NA
871	6	m	1	2	2004	155	-5.613056479806716
881	11	m	0	1	2004	155	NA
885	9	f	2	2	2004	155	11.317016436721817
893	8	m	0	2	2004	155	-8.182525304143088
895	12	f	0	3	2004	155	6.580983463610253
897	4	f	0	2	2004	155	1.1700103372356485
900	10	f	0	1	2004	155	10.062980761212067
901	10	m	1	2	2004	155	1.0283665590235522
906	14	f	1	3	2004	155	11.17120376568126
1	2	m	1	1	2005	165	-4.4408643538791335
2	0	m	1	3	2005	165	-5.453196466526666
6	0	m	1	3	2005	165	-3.946019665863966
12	1	f	0	2	2005	165	1.4170696431027168
18	10	f	0	3	2005	165	NA
21	4	f	0	1	2005	165	7.814711510780652
22	8	f	0	1	2005	165	5.326797843691876
24	0	f	0	3	2005	165	2.6601578462750695
28	0	f	1	1	2005	165	3.406252277769238
30	4	f	0	1	2005	165	6.696975660539695
44	6	m	2	3	2005	165	-3.6067925681075867
47	3	m	2	3	2005	165	-5.589557923538398
50	0	f	0	1	2005	165	-1.7904682510295686
52	9	m	1	3	2005	165	-5.207068923415088
58	11	m	2	1	2005	165	-6.991017562414061
63	2	f	1	1	2005	165	9.358211456608265
65	10	m	2	2	2005	165	-1.1055444669032146
70	4	m	0	1	2005	165	-6.011211530850373
72	1	m	1	1	2005	165	-2.9881302281194904
79	8	f	1	2	2005	165	3.2691973627473
82	2	f	2	2	2005	165	1.119371437257868
85	4	f	0	2	2005	165	5.611148154735356
86	5	f	2	1	2005	165	8.463384153519007
90	6	f	0	2	2005	165	5.204008551832142
92	14	m	1	2	2005	165	-4.036733504472203
101	6	f	2	3	2005	165	4.383346069991852
107	6	m	1	2	2005	165	0.2680459652327082
126	0	m	1	1	2005	165	-10.140726670038408
128	10	f	1	3	2005	165	7.610404101647482
133	2	m	2	1	2005	165	-13.00758419706207
141	11	f	2	1	2005	165	8.955093627722883
146	0	f	1	1	2005	165	1.0068208607068159
154	3	m	1	3	2005	165	-6.262716791597517
155	7	f	0	3	2005	165	4.738706485094759
161	4	m	0	3	2005	165	NA
163	12	f	2	1	2005	165	16.52225630927654
165	2	m	2	3	2005	165	-10.121254117382554
171	1	f	1	3	2005	165	6.703700462182464
172	0	m	1	3	2005	165	-13.848182837884334
176	0	f	2	2	2005	165	6.087260221900184
177	10	m	0	2	2005	165	-3.9593372210638735
178	8	m	1	1	2005	165	-4.836884755323234
179	11	m	0	3	2005	165	-1.458123617519997
183	5	m	1	2	2005	165	-11.323058446929632
191	7	m	0	2	2005	165	-7.604254547736632
195	11	m	0	3	2005	165	1.213761288790053
202	1	f	2	3	2005	165	9.430101607200294
204	10	f	2	2	2005	165	4.746563554575461
210	6	m	1	2	2005	165	-5.894094802351546
213	8	m	2	3	2005	165	-7.702219457896067
214	15	f	2	1	2005	165	NA
223	11	f	0	1	2005	165	13.46684752399619
234	12	m	0	1	2005	165	-1.9365715391512683
235	1	f	1	1	2005	165	4.87192616879215
239	9	f	2	2	2005	165	6.807219013280958
245	3	f	2	3	2005	165	NA
247	3	f	0	1	2005	165	-2.1251375640958683
248	4	m	1	1	2005	165	-2.395826575410682
249	5	f	1	1	2005	165	7.043563202405644
252	4	m	2	3	2005	165	NA
255	11	f	2	2	2005	165	8.73751297349384
260	4	f	2	2	2005	165	9.660399980855656
265	10	f	0	3	2005	165	NA
266	10	m	2	3	2005	165	-2.6610811158538996
272	8	f	2	1	2005	165	3.8682931139263004
278	0	f	2	1	2005	165	5.201533537374374
282	4	m	1	3	2005	165	-6.12800196120211
283	7	f	2	3	2005	165	6.481656907361492
284	5	f	0	1	2005	165	10.96849204580121
285	2	m	1	3	2005	165	-5.528168044566579
288	9	m	1	3	2005	165	-5.250146987019566
289	4	f	2	3	2005	165	NA
292	1	m	2	3	2005	165	-3.3851583261980336
295	4	f	1	3	2005	165	7.774794564727819
296	7	m	2	2	2005	165	-2.3945133949451147
314	1	m	2	2	2005	165	-9.185880292764637
315	0	f	2	1	2005	165	0.867851555485899
329	6	f	2	2	2005	165	5.001406477298377
331	8	m	2	1	2005	165	-5.576254282867745
339	14	f	2	2	2005	165	7.540596392831442
340	6	m	2	2	2005	165	-4.923033746736923
341	0	m	1	3	2005	165	-11.183436196220105
348	3	m	0	3	2005	165	-2.241590625971552
357	0	m	0	2	2005	165	-11.463130581706903
363	10	m	1	2	2005	165	-6.018609850012108
366	4	m	2	2	2005	165	-8.818567970139094
370	6	m	0	2	2005	165	-3.88467566204913
372	4	f	2	3	2005	165	2.8400899991800723
374	12	f	1	2	2005	165	8.27443866003682
375	12	f	0	1	2005	165	10.2184541448907
378	1	m	2	1	2005	165	-7.149354412493539
382	1	f	0	3	2005	165	3.9046314227023484
383	2	m	1	1	2005	165	-10.675920648024482
386	13	m	2	2	2005	165	2.08014574041341
395	9	f	1	1	2005	165	4.157086708393415
398	12	m	1	1	2005	165	-2.4196359058101016
405	6	f	1	1	2005	165	9.004393627490778
407	2	m	2	3	2005	165	-6.9699080587535045
412	12	m	0	1	2005	165	-4.816356446105869
419	4	f	1	1	2005	165	7.049422189880589
426	3	f	2	1	2005	165	NA
432	5	f	2	1	2005	165	9.788411368671527
438	8	m	2	3	2005	165	-4.0440417347801905
449	4	m	2	1	2005	165	-6.7287012825953
454	4	f	1	3	2005	165	4.572227196170097
456	8	m	0	2	2005	165	-4.289986008915174
457	0	f	2	2	2005	165	0.9105638581056423
459	13	m	2	2	2005	165	NA
462	0	f	1	3	2005	165	8.00141437052933
463	6	m	0	3	2005	165	NA
466	7	f	1	2	2005	165	6.013455423428169
467	10	f	0	3	2005	165	5.391556094434206
468	4	f	1	2	2005	165	3.8865105736332852
469	13	f	2	3	2005	165	11.362327621083976
474	6	f	2	2	2005	165	4.523561082865658
475	1	f	2	2	2005	165	5.000128669789918
481	16	f	2	2	2005	165	11.045708195055942
485	11	f	0	1	2005	165	12.732460382159195
490	4	m	1	2	2005	165	-4.847664929432339
492	10	m	0	3	2005	165	-0.28612174177761107
493	1	m	0	3	2005	165	-11.009017179941697
498	3	f	1	1	2005	165	6.374576397380057
501	0	m	1	1	2005	165	-9.933851351433747
503	3	m	1	2	2005	165	-5.258353350370874
509	4	f	2	3	2005	165	7.027878052090425
513	13	m	0	3	2005	165	-6.913991923866548
514	14	m	0	1	2005	165	-2.4237370674197303
516	3	f	1	1	2005	165	2.5214192877973276
518	5	m	1	2	2005	165	-2.4099813515427653
533	7	m	1	3	2005	165	-2.1652488575495568
540	8	f	0	1	2005	165	9.110904445898644
541	2	m	0	1	2005	165	-7.541528081994809
543	1	m	1	1	2005	165	-5.0175856422426115
544	10	f	0	2	2005	165	11.592336720141855
548	1	m	2	1	2005	165	-8.008236380444677
552	7	f	1	2	2005	165	7.287927393462237
553	7	f	2	1	2005	165	5.583355654606269
554	0	f	0	2	2005	165	1.3539040993882987
555	13	f	0	1	2005	165	8.627325547482359
556	8	f	2	3	2005	165	9.29542957350795
558	3	f	0	3	2005	165	3.530155395705177
560	2	m	2	3	2005	165	-11.890549984305023
561	1	f	0	1	2005	165	-1.7421099855983764
567	5	f	1	2	2005	165	6.926551744864609
574	4	m	1	1	2005	165	-5.940038919556969
575	8	m	2	2	2005	165	-3.4780370866803194
583	3	f	1	3	2005	165	9.871434938925892
586	11	f	2	2	2005	165	6.69515305788344
589	5	m	2	2	2005	165	NA
595	11	m	1	3	2005	165	-4.742405777530219
602	0	f	1	2	2005	165	5.664972282154681
607	6	f	1	1	2005	165	9.824097558435648
609	4	f	1	3	2005	165	-0.6152839106693113
611	0	m	1	3	2005	165	-4.917769508881558
619	5	m	1	1	2005	165	-2.9149650158903997
623	13	m	1	1	2005	165	-6.151691465575191
624	0	m	0	3	2005	165	-3.2676481612468935
625	1	f	2	2	2005	165	2.353878167164294
626	8	f	2	1	2005	165	4.997308939773842
633	12	f	0	1	2005	165	8.866772537293258
635	9	f	0	3	2005	165	7.033917280989608
636	15	f	1	2	2005	165	13.225967260513952
637	1	m	1	2	2005	165	-12.562227839455284
638	1	f	2	1	2005	165	4.909766976296641
643	3	m	2	2	2005	165	-6.052866869540901
645	0	m	0	1	2005	165	-8.135542648784753
662	6	m	2	2	2005	165	-8.479043655595998
668	13	m	0	2	2005	165	-4.458543113893845
672	1	m	0	3	2005	165	-7.762914623642713
675	8	m	1	1	2005	165	-6.8704581465450545
678	6	m	0	1	2005	165	-1.8885356804945672
679	9	m	2	1	2005	165	NA
680	6	f	1	2	2005	165	3.8054924651348654
685	3	f	2	3	2005	165	7.535865023104637
697	1	f	1	3	2005	165	3.9608066629937606
702	11	m	1	2	2005	165	-3.1344691212484186
703	11	m	2	2	2005	165	-1.3276107134816129
705	4	m	1	2	2005	165	-8.654229851627354
706	10	m	2	3	2005	165	-4.703261160469018
713	1	m	1	2	2005	165	-11.56003167468201
714	9	f	1	1	2005	165	7.696817771474014
716	15	f	2	2	2005	165	9.0717166344873
717	11	m	2	1	2005	165	1.7420821536282332
720	3	f	1	1	2005	165	4.5431640923118595
728	1	f	0	1	2005	165	5.005238719117077
729	4	f	2	2	2005	165	7.8472713487901355
738	6	m	1	1	2005	165	-4.252432594796605
746	1	f	2	2	2005	165	4.26293332669973
747	2	m	2	3	2005	165	-8.081214764851294
752	1	m	0	2	2005	165	NA
756	2	m	2	1	2005	165	-7.330219731629186
761	2	m	1	3	2005	165	-6.811677970385541
768	2	m	0	1	2005	165	-2.3873739302239256
775	4	m	0	2	2005	165	-3.607570363378492
779	2	m	2	2	2005	165	-3.3208642343849926
786	2	m	0	3	2005	165	NA
791	12	m	2	1	2005	165	-4.609414662563758
792	12	m	0	3	2005	165	-1.1165168228542839
794	6	m	1	3	2005	165	-8.10279540361909
802	5	f	0	2	2005	165	4.465807915381816
804	13	m	0	2	2005	165	1.5544313781292884
807	0	m	2	3	2005	165	-13.947045546252095
809	1	f	0	3	2005	165	3.082660516199533
815	6	f	2	2	2005	165	NA
823	8	f	2	1	2005	165	12.016633371878923
824	7	f	1	3	2005	165	8.583464378579464
830	0	f	2	3	2005	165	6.309390171315821
840	2	f	1	3	2005	165	5.592335536972655
842	10	m	0	2	2005	165	-2.5886003050343454
843	0	f	2	3	2005	165	-0.4695394277600253
852	0	m	0	1	2005	165	-7.118698576667027
853	1	f	2	3	2005	165	2.2148645690261133
855	4	m	0	1	2005	165	-6.987945862896893
867	6	m	1	1	2005	165	-6.8431480494570165
868	2	m	2	2	2005	165	-6.427788683099644
871	7	m	1	2	2005	165	NA
881	12	m	0	1	2005	165	-0.4038148139573259
893	9	m	1	2	2005	165	-10.904116928724903
895	13	f	0	3	2005	165	6.062844217753739
897	5	f	2	2	2005	165	NA
901	11	m	0	2	2005	165	-5.525429729261829
906	15	f	2	3	2005	165	5.726592784158087
1	3	m	0	1	2006	149	-7.361410449735405
2	1	m	2	3	2006	149	-8.659826019660146
6	1	m	1	3	2006	149	-3.823987179110688
12	2	f	1	2	2006	149	2.811816452317727
21	5	f	2	1	2006	149	3.8697296732339477
22	9	f	1	1	2006	149	9.587304438728442
24	1	f	2	3	2006	149	1.7006804331197238
28	1	f	1	1	2006	149	5.471811935709355
30	5	f	2	1	2006	149	5.8959231557710545
44	7	m	2	3	2006	149	0.4612895794936084
47	4	m	2	3	2006	149	-7.012336933681586
50	1	f	0	1	2006	149	4.8062961739452135
58	12	m	2	1	2006	149	0.07587788401634732
63	3	f	0	1	2006	149	1.5520306157576418
65	11	m	0	2	2006	149	3.4669631080078087
70	5	m	2	1	2006	149	-5.97207788419507
72	2	m	1	1	2006	149	-9.13282832130128
79	9	f	1	2	2006	149	10.977146417854717
82	3	f	0	2	2006	149	9.333245168385465
85	5	f	0	2	2006	149	5.058405925987294
86	6	f	1	1	2006	149	9.912723239533246
90	7	f	2	2	2006	149	6.933492492260623
92	15	m	0	2	2006	149	1.8116188112224139
101	7	f	2	3	2006	149	8.482555112996023
107	7	m	2	2	2006	149	-0.25280529958708353
126	1	m	0	1	2006	149	-6.116691433738702
128	11	f	2	3	2006	149	11.031844254123895
133	3	m	1	1	2006	149	-9.74993365977233
141	12	f	0	1	2006	149	8.783291089435021
146	1	f	1	1	2006	149	4.769818217871195
154	4	m	2	3	2006	149	0.922290022290184
155	8	f	2	3	2006	149	NA
161	5	m	1	3	2006	149	-3.4235376878462342
163	13	f	1	1	2006	149	8.733810808698607
165	3	m	2	3	2006	149	-8.621115785457826
171	2	f	2	3	2006	149	7.208870985283734
172	1	m	0	3	2006	149	-7.471470333378202
176	1	f	0	2	2006	149	7.415692929502756
177	11	m	2	2	2006	149	-0.5346876114045264
178	9	m	1	1	2006	149	-1.581965624084311
179	12	m	0	3	2006	149	NA
181	0	f	0	2	2006	149	2.589285962979126
183	6	m	2	2	2006	149	-4.556907251601367
191	8	m	2	2	2006	149	-1.2872587505421316
195	12	m	0	3	2006	149	NA
199	0	m	0	3	2006	149	-8.306638872934887
202	2	f	0	3	2006	149	NA
204	11	f	2	2	2006	149	4.138950345248826
210	7	m	1	2	2006	149	-5.57492323689222
213	9	m	2	3	2006	149	2.7565567126758097
214	16	f	0	1	2006	149	13.04297184605064
223	12	f	2	1	2006	149	11.330713872738476
235	2	f	0	1	2006	149	2.316638241019131
239	10	f	0	2	2006	149	12.779447178050933
245	4	f	2	3	2006	149	7.11350779747029
249	6	f	1	1	2006	149	7.964366299208398
252	5	m	2	3	2006	149	-8.5814566947314
254	0	f	2	2	2006	149	9.901367604841132
255	12	f	1	2	2006	149	9.132385670337682
256	0	m	1	3	2006	149	-0.17983563825484783
260	5	f	2	2	2006	149	5.59849304308818
265	11	f	0	3	2006	149	NA
266	11	m	1	3	2006	149	-6.759256780285276
272	9	f	2	1	2006	149	5.276001362170333
278	1	f	1	1	2006	149	5.646375329189529
282	5	m	0	3	2006	149	-1.960006560887313
283	8	f	2	3	2006	149	8.169226579861068
284	6	f	2	1	2006	149	7.458962292155107
285	3	m	1	3	2006	149	-5.0869096424217695
288	10	m	1	3	2006	149	-8.33738343799637
289	5	f	0	3	2006	149	10.66381811779503
292	2	m	0	3	2006	149	-13.488861536766365
295	5	f	1	3	2006	149	9.671353740036718
314	2	m	0	2	2006	149	-4.2273945842577945
315	1	f	1	1	2006	149	4.373257794775293
329	7	f	2	2	2006	149	NA
331	9	m	2	1	2006	149	-8.185932635953124
339	15	f	2	2	2006	149	NA
340	7	m	1	2	2006	149	-4.153242124941506
341	1	m	2	3	2006	149	NA
348	4	m	0	3	2006	149	-3.6623337544009913
357	1	m	1	2	2006	149	-6.424674605172321
363	11	m	0	2	2006	149	NA
366	5	m	0	2	2006	149	-5.252555496479621
372	5	f	1	3	2006	149	NA
374	13	f	1	2	2006	149	9.979116028118982
375	13	f	0	1	2006	149	11.159132068367702
378	2	m	2	1	2006	149	-6.4330816068191075
382	2	f	2	3	2006	149	NA
383	3	m	0	1	2006	149	-3.0276587841417357
386	14	m	2	2	2006	149	2.7032355007885633
395	10	f	0	1	2006	149	2.8395911089983237
397	0	f	0	1	2006	149	1.6417241140231869
398	13	m	0	1	2006	149	NA
405	7	f	0	1	2006	149	12.310988526589368
406	0	m	1	3	2006	149	-5.616738454192515
407	3	m	2	3	2006	149	-5.340302739998605
419	5	f	1	1	2006	149	10.510067531916043
426	4	f	0	1	2006	149	6.934098278957335
431	0	f	1	2	2006	149	8.397874410330644
432	6	f	1	1	2006	149	6.48022274170877
435	0	m	0	3	2006	149	-7.1214045108301685
